TRADEDATE,AFKS,AFLT,ALRS,APTK,AQUA,ASTR,BANE,BANEP,BELU,BSPB,CBOM,CHMF,CNRU,DATA,DIAS,ENPG,ETLN,EUTR,FEES,FESH,FIXR,FLOT,GAZP,GCHE,GEMC,GMKN,HEAD,HYDR,IRAO,IRKT,IVAT,KCHEP,KMAZ,LENT,LKOH,LSNGP,LSRG,MAGN,MBNK,MDMG,MGNT,MOEX,MRKC,MRKP,MRKU,MRKV,MRKZ,MSNG,MSRS,MTLR,MTLRP,MTSS,MVID,NLMK,NMTP,NVTK,OGKB,OZON,OZPH,PHOR,PIKK,PLZL,POSI,PRMD,RAGR,RASP,RENI,RNFT,ROLO,ROSN,RTGZ,RTKM,RTKMP,RUAL,SBER,SBERP,SELG,SFIN,SGZH,SIBN,SMLT,SNGS,SNGSP,SOFL,SPBE,SVAV,SVCB,T,TATN,TATNP,TGKN,TORSP,TRMK,TRNFP,UGLD,UNAC,UPRO,UWGN,VGSB,VGSBP,VKCO,VSEH,VSMO,VTBR,WUSH,X5,YDEX,YKENP
2019-04-18,9.107,98.0,95.8,4.53,249.0,,1994.5,1807.5,485.0,56.56,5.96,1035.4,,,,,,,0.1662,6.73,,,161.79,1714.0,,14510.0,,0.529,3.8185,42.1,,0.301,57.3,,5610.0,96.6,658.0,44.22,,,3595.0,91.25,0.319,0.2749,0.1746,0.1014,0.053,2.2565,0.69,69.43,105.95,259.0,410.0,173.26,7.105,1110.2,0.4023,,,2377.0,360.8,4982.0,,,,137.26,,599.2,1.85,435.65,13300.0,73.9,60.15,28.7,232.79,200.6,9.25,489.0,,348.4,,25.08,39.73,,,355.0,,,749.2,574.0,0.00478,0.297,57.74,170050.0,,0.6585,2.67,428.9,1.986,1.312,,,17300.0,0.03601,,,,0.29
2019-04-19,9.089,97.6,95.79,4.525,243.5,,2000.0,1816.0,478.0,56.72,5.975,1047.6,,,,,,,0.166,6.73,,,162.57,1710.0,,14510.0,,0.5276,3.81,43.0,,0.301,56.0,,5602.0,96.9,669.2,44.22,,,3597.0,91.6,0.319,0.2749,0.1744,0.10235,0.0527,2.28,0.6895,69.8,106.25,259.85,414.1,174.3,7.14,1116.4,0.4063,,,2385.0,364.2,5000.0,,,,139.0,,593.4,1.872,432.0,13300.0,73.94,60.25,28.93,232.6,202.15,9.27,496.0,,348.7,,25.075,39.9,,,352.0,,,748.9,578.2,0.00478,0.297,58.0,169700.0,,0.681,2.678,430.0,1.992,1.252,,,17100.0,0.03581,,,,0.29
2019-04-22,9.073,97.6,95.96,4.527,236.0,,2034.0,1854.0,475.0,56.82,5.959,1054.0,,,,,,,0.16634,6.81,,,163.5,1722.0,,14528.0,,0.5465,3.8375,41.98,,0.301,55.3,,5690.0,97.05,670.2,44.2,,,3578.5,92.19,0.318,0.2779,0.1746,0.10275,0.053,2.233,0.7,69.2,106.25,261.25,419.9,174.58,7.255,1145.0,0.4081,,,2380.0,368.2,5049.0,,,,138.58,,593.8,1.878,439.6,13300.0,73.56,60.3,28.925,235.41,204.75,9.27,490.0,,354.0,,25.05,39.965,,,353.5,,,752.0,586.5,0.00478,0.294,58.5,169500.0,,0.69,2.675,431.2,2.048,1.668,,,17160.0,0.035785,,,,0.298
2019-04-23,9.06,96.8,96.3,4.594,223.5,,2059.0,1873.5,476.0,57.14,5.968,1040.4,,,,,,,0.1662,6.765,,,162.42,1706.0,,14430.0,,0.542,3.95,40.2,,0.299,55.2,,5780.0,96.7,657.4,44.085,,,3675.0,91.5,0.3136,0.2769,0.1732,0.1034,0.0527,2.219,0.699,68.71,105.7,260.0,420.9,171.5,7.165,1146.0,0.4034,,,2389.0,371.0,4905.0,,,,137.5,,599.4,1.912,441.0,13300.0,74.02,60.2,29.04,235.67,205.88,9.39,493.8,,361.45,,24.72,39.4,,,350.5,,,750.2,581.8,0.00478,0.294,58.72,169750.0,,0.6935,2.673,432.0,2.08,1.526,,,17120.0,0.03533,,,,0.29
2019-04-24,9.079,96.32,95.58,4.58,213.5,,2068.0,1870.0,485.0,57.54,5.946,1053.0,,,,,,,0.1659,6.785,,,160.57,1700.0,,14316.0,,0.546,3.9115,40.2,,0.299,54.8,,5760.0,96.85,655.0,44.04,,,3639.5,91.32,0.3168,0.2757,0.173,0.1029,0.0533,2.272,0.695,68.34,105.2,258.8,421.1,170.38,7.26,1148.0,0.4013,,,2381.0,365.5,4965.0,,,,138.5,,597.0,1.888,441.3,13300.0,73.97,60.2,28.92,236.0,205.49,9.27,488.8,,360.0,,24.605,39.25,,,341.0,,,743.5,574.1,0.00478,0.295,58.26,169900.0,,0.6925,2.639,444.0,1.954,1.486,,,17180.0,0.03577,,,,0.295
2019-04-25,9.043,96.34,95.2,4.564,207.5,,2039.0,1871.0,480.0,57.48,5.929,1045.0,,,,,,,0.16592,6.67,,,159.31,1676.0,,14470.0,,0.537,3.965,39.92,,0.301,54.2,,5648.5,97.6,652.2,44.04,,,3649.5,90.7,0.3078,0.2751,0.1738,0.10285,0.053,2.23,0.695,67.87,105.45,255.35,418.5,170.32,7.275,1187.0,0.4035,,,2383.0,367.0,4957.0,,,,137.0,,600.0,1.9,436.0,13300.0,73.9,60.15,28.435,227.8,200.47,9.27,485.6,,365.0,,24.81,39.885,,,343.5,,,738.2,580.9,0.00478,0.295,58.78,168850.0,,0.7,2.597,451.0,1.976,1.566,,,17180.0,0.035375,,,,0.3
2019-04-26,8.903,97.12,94.0,4.571,207.0,,2070.0,1900.0,480.0,58.02,5.935,1059.4,,,,,,,0.16544,6.695,,,161.0,1700.0,,14720.0,,0.5355,3.9775,39.12,,0.301,55.0,,5588.0,98.05,652.6,44.5,,,3590.0,90.99,0.3056,0.2755,0.1724,0.1023,0.0545,2.2545,0.691,67.44,104.8,257.0,417.5,174.4,7.27,1218.4,0.4023,,,2371.0,365.9,5060.0,,,,138.0,,596.0,1.9,434.45,13500.0,74.02,60.4,28.01,223.18,197.22,9.25,483.0,,363.8,,24.825,39.735,,,345.0,,,767.3,620.0,0.00478,0.291,58.5,166350.0,,0.69,2.596,438.0,1.91,1.494,,,17140.0,0.03541,,,,0.304
2019-04-29,8.901,96.98,94.49,4.517,202.0,,2105.0,1900.0,480.0,57.66,5.938,1058.0,,,,,,,0.165,6.595,,,163.93,1680.0,,14490.0,,0.5374,3.97,38.7,,0.301,55.9,,5552.0,101.3,660.0,44.16,,,3630.5,91.68,0.3024,0.2757,0.1738,0.10375,0.0546,2.2495,0.697,68.05,105.4,255.3,419.0,170.96,7.26,1205.2,0.3996,,,2363.0,367.1,5052.5,,,,136.8,,594.4,1.894,433.7,13100.0,74.36,60.6,27.795,228.8,201.29,9.33,491.0,,362.9,,24.71,39.26,,,340.0,,,754.9,623.0,0.00478,0.296,59.6,166650.0,,0.68,2.619,454.9,2.048,1.526,,,17140.0,0.03543,,,,0.3
2019-04-30,8.821,96.32,94.23,4.58,204.0,,2120.0,1894.5,471.0,58.12,5.93,1045.2,,,,,,,0.166,6.13,,,163.95,1646.0,,14342.0,,0.54,3.92,38.82,,0.3,55.5,,5511.0,101.2,666.0,44.2,,,3720.0,91.05,0.308,0.2788,0.172,0.10385,0.054,2.2365,0.696,68.17,106.15,254.9,422.0,171.1,7.185,1205.2,0.4087,,,2363.0,365.5,5037.5,,,,136.68,,565.6,1.878,428.8,13100.0,74.0,60.6,27.68,225.17,198.39,9.3,480.2,,360.0,,24.565,39.165,,,340.5,,,757.5,634.6,0.00476,0.291,59.1,168000.0,,0.7045,2.609,425.7,1.974,1.518,,,17260.0,0.0355,,,,0.272
2019-05-02,8.831,96.86,95.34,4.589,202.0,,2152.5,1920.0,472.0,58.65,5.93,1053.6,,,,,,,0.16546,6.37,,,165.71,1646.0,,14280.0,,0.5409,3.927,39.4,,0.299,55.1,,5551.0,101.2,666.0,44.865,,,3746.0,90.8,0.3122,0.282,0.1744,0.10505,0.05505,2.226,0.6995,69.26,106.7,261.75,422.3,175.08,7.17,1207.2,0.4052,,,2370.0,370.0,5040.0,,,,137.76,,572.6,1.88,423.25,13100.0,74.51,60.6,27.215,229.1,200.15,9.3,498.0,,361.7,,24.555,39.14,,,344.0,,,754.1,634.9,0.00487,0.285,59.1,167450.0,,0.7025,2.605,420.5,2.064,1.494,,,17420.0,0.03554,,,,0.28
2019-05-03,8.85,96.7,95.6,4.821,202.5,,2145.0,1900.0,479.0,58.9,5.988,1055.0,,,,,,,0.16482,6.44,,,166.31,1646.0,,14238.0,,0.5425,3.8985,39.33,,0.299,55.1,,5453.0,101.75,667.0,45.25,,,3795.0,91.83,0.3096,0.2838,0.1736,0.10535,0.0556,2.235,0.7025,69.22,106.5,262.9,422.5,169.5,7.14,1199.8,0.4101,,,2369.0,374.2,5050.0,,,,137.16,,578.6,1.89,423.55,13100.0,75.8,62.0,27.05,232.52,203.07,9.33,480.0,,362.7,,24.985,39.645,,,345.0,,,765.5,645.4,0.0049,0.285,59.1,169900.0,,0.6935,2.614,415.9,1.92,1.512,,,17520.0,0.03578,,,,0.272
2019-05-06,8.841,94.94,95.2,4.965,208.0,,2130.0,1931.0,476.0,58.23,5.988,1032.6,,,,,,,0.16622,6.28,,,165.45,1641.0,,14400.0,,0.5352,3.896,39.0,,0.299,55.3,,5478.0,100.95,666.6,45.695,,,3758.5,93.17,0.309,0.2849,0.1762,0.1056,0.0561,2.23,0.7045,69.07,106.35,261.35,417.3,170.36,7.11,1199.8,0.406,,,2370.0,373.8,5055.0,,,,137.2,,605.2,1.876,425.0,13350.0,75.75,62.4,26.625,232.8,203.0,9.39,483.0,,359.3,,24.91,39.25,,,340.0,,,765.3,641.3,0.00485,0.289,58.64,167300.0,,0.693,2.619,406.0,1.916,1.516,,,17520.0,0.03576,,,,0.2775
2019-05-07,8.744,94.5,95.62,4.937,209.0,,2003.0,1768.0,478.0,58.48,5.976,1034.0,,,,,,,0.16672,6.13,,,164.21,1633.0,,14152.0,,0.5376,3.9,38.61,,0.299,54.8,,5405.5,101.3,661.8,45.925,,,3781.0,93.8,0.3092,0.2852,0.1754,0.10555,0.05675,2.294,0.705,69.0,106.05,258.6,420.0,171.0,7.15,1205.8,0.4197,,,2339.0,373.0,5033.0,,,,136.08,,593.4,1.872,422.0,13150.0,76.65,62.85,26.56,231.49,202.97,9.38,481.2,,356.9,,24.915,39.46,,,340.5,,,750.5,634.0,0.00479,0.29,59.0,168350.0,,0.68,2.625,405.9,1.924,1.49,,,17520.0,0.035575,,,,0.277
2019-05-08,8.664,94.24,96.5,5.035,203.5,,1995.0,1760.5,480.0,57.99,5.97,1028.4,,,,,,,0.1665,6.26,,,163.57,1635.5,,14108.0,,0.5369,3.842,38.53,,0.299,54.5,,5331.0,101.15,654.2,44.63,,,3815.0,92.47,0.31,0.2848,0.1736,0.1057,0.0567,2.252,0.7135,68.4,106.25,260.25,417.3,168.64,7.06,1203.0,0.4167,,,2325.0,377.0,5019.0,,,,135.84,,588.0,1.86,420.4,13350.0,75.62,62.3,26.41,230.0,202.9,9.38,480.6,,355.05,,24.6,39.25,,,338.5,,,723.2,619.3,0.00476,0.29,58.96,166600.0,,0.6785,2.635,403.4,1.924,1.51,,,17580.0,0.03546,,,,0.277
2019-05-10,8.566,92.9,95.52,4.951,207.5,,1980.0,1730.0,482.0,57.9,5.935,998.6,,,,,,,0.16434,6.36,,,163.61,1597.5,,13922.0,,0.5325,3.7895,38.98,,0.299,54.7,,5290.0,101.0,651.0,43.165,,,3710.0,91.67,0.3072,0.2846,0.1722,0.1061,0.05555,2.223,0.7075,67.06,105.6,255.4,423.8,162.58,7.07,1200.0,0.4079,,,2278.0,378.4,4990.0,,,,135.7,,593.2,1.832,413.75,13350.0,74.4,61.6,26.035,227.0,199.01,9.33,478.6,,349.8,,24.2,39.15,,,343.0,,,705.1,603.1,0.00476,0.2975,57.48,160150.0,,0.682,2.631,403.4,1.888,1.468,,,17500.0,0.035195,,,,0.2715
2019-05-13,8.46,91.28,94.48,4.81,200.0,,1913.5,1709.0,466.0,56.53,5.943,988.0,,,,,,,0.1668,6.14,,,163.0,1594.5,,13970.0,,0.5275,3.8505,38.41,,0.298,53.3,,5350.0,101.0,643.2,43.35,,,3730.0,86.34,0.3012,0.2853,0.171,0.10735,0.0543,2.2125,0.6965,65.74,104.0,255.55,419.8,159.5,7.045,1210.0,0.4034,,,2324.0,380.4,5001.0,,,,135.34,,600.0,1.812,417.2,13350.0,74.73,61.3,25.92,224.22,198.89,9.41,481.0,,345.25,,24.14,39.005,,,330.5,,,690.9,593.0,0.00477,0.284,56.7,159900.0,,0.685,2.641,403.8,1.88,1.46,,,17500.0,0.034975,,,,0.2665
2019-05-14,8.548,91.6,93.0,4.654,197.5,,1921.0,1712.5,468.0,56.48,5.972,980.0,,,,,,,0.1662,5.98,,,189.67,1560.0,,13954.0,,0.5293,3.9505,38.2,,0.298,53.1,,5188.5,100.9,650.0,43.21,,,3795.0,85.51,0.3012,0.2856,0.168,0.10685,0.0541,2.26,0.7005,64.37,104.35,255.45,420.3,158.68,6.895,1190.0,0.406,,,2315.0,384.1,5018.0,,,,135.24,,601.0,1.8,420.95,13400.0,77.73,63.75,25.075,227.88,201.0,9.53,499.2,,350.0,,24.15,38.88,,,315.0,,,706.4,600.0,0.00473,0.285,57.08,158050.0,,0.68,2.64,402.2,1.88,1.452,,,17520.0,0.03493,,,,0.2615
2019-05-15,8.682,90.08,92.78,4.655,197.5,,1920.5,1706.0,474.0,56.43,5.981,976.0,,,,,,,0.165,6.14,,,195.61,1522.5,,13800.0,,0.5251,4.105,38.37,,0.298,53.9,,5000.0,101.2,653.4,43.12,,,3728.5,84.8,0.3,0.286,0.166,0.107,0.05415,2.259,0.7085,65.43,105.0,255.1,418.7,158.52,7.05,1186.0,0.4114,,,2287.0,384.6,4950.0,,,,134.96,,593.4,1.8,413.7,13350.0,78.2,63.9,24.485,228.69,201.3,9.4,512.0,,348.0,,24.14,38.56,,,309.0,,,693.3,593.8,0.00473,0.285,58.68,155200.0,,0.67,2.58,404.0,1.898,1.454,,,17540.0,0.035095,,,,0.257
2019-05-16,8.779,91.68,92.47,4.685,209.0,,1944.0,1744.0,468.0,56.51,5.954,972.2,,,,,,,0.1667,6.26,,,202.7,1534.5,,13560.0,,0.5323,4.0175,38.49,,0.29,54.5,,5200.0,101.85,685.0,43.415,,,3700.0,84.7,0.2998,0.2858,0.1656,0.1072,0.0545,2.2935,0.7055,68.0,106.35,254.5,415.8,158.58,7.245,1204.6,0.4188,,,2301.0,386.2,4930.0,,,,134.56,,598.4,1.79,412.0,13250.0,80.23,65.6,24.7,228.19,200.52,9.45,512.4,,351.8,,24.18,38.37,,,305.0,,,675.9,579.2,0.00472,0.285,58.72,158050.0,,0.68,2.528,408.9,1.868,1.4,,,17160.0,0.03496,,,,0.2625
2019-05-17,8.84,91.96,91.89,4.669,221.0,,1946.0,1749.0,463.0,57.4,5.951,973.2,,,,,,,0.1726,6.27,,,198.89,1600.0,,13590.0,,0.533,3.89,37.93,,0.29,55.0,,5260.0,102.65,688.8,42.925,,,3700.0,83.8,0.3022,0.286,0.1648,0.1072,0.05545,2.2585,0.709,68.12,110.5,253.25,419.9,156.42,7.45,1198.6,0.4129,,,2340.0,384.4,4844.5,,,,134.34,,597.6,1.802,413.0,13500.0,81.99,65.25,24.635,226.94,199.23,9.43,519.8,,349.95,,24.105,39.5,,,312.5,,,679.4,573.0,0.00472,0.285,58.5,156100.0,,0.6815,2.519,404.0,1.8,1.392,,,17260.0,0.0351,,,,0.274
2019-05-20,8.829,91.08,90.78,4.759,243.0,,1940.5,1746.0,469.0,57.8,5.95,978.6,,,,,,,0.17276,6.23,,,200.8,1588.0,,13358.0,,0.5401,3.8645,38.09,,0.29,57.1,,5172.5,102.85,682.2,44.14,,,3659.0,84.15,0.3018,0.2841,0.165,0.1078,0.05515,2.317,0.715,68.0,113.1,253.15,419.4,157.78,7.325,1220.2,0.423,,,2354.0,382.7,4773.0,,,,134.34,,600.0,1.794,408.2,14050.0,81.36,65.45,24.08,226.0,199.0,9.36,524.8,,351.7,,24.15,40.515,,,313.5,,,681.1,568.7,0.0048,0.285,58.94,152500.0,,0.6785,2.513,402.0,1.8,1.366,,,17100.0,0.03499,,,,0.274
2019-05-21,8.786,90.76,89.65,4.8,243.0,,1931.0,1725.5,463.0,57.1,5.96,995.8,,,,,,,0.17288,6.46,,,207.8,1578.0,,13548.0,,0.5435,4.02,37.81,,0.29,55.9,,5300.0,101.0,683.2,44.25,,,3619.0,84.2,0.3034,0.2832,0.1668,0.10725,0.056,2.3095,0.7155,67.68,116.5,252.65,423.9,161.2,7.37,1245.0,0.4301,,,2332.0,380.4,4833.0,,,,134.04,,575.0,1.802,415.95,13850.0,80.0,63.9,23.865,232.71,202.65,9.35,519.2,,367.0,,24.26,40.0,,,313.5,,,706.7,574.0,0.00466,0.2945,59.9,152200.0,,0.6645,2.513,396.6,1.72,1.358,,,17120.0,0.0349,,,,0.2555
2019-05-22,8.962,91.0,88.93,4.891,244.0,,1935.5,1733.0,479.0,56.95,5.971,1008.4,,,,,,,0.17548,6.31,,,208.1,1590.5,,13782.0,,0.545,4.0855,37.93,,0.299,55.6,,5317.5,103.0,683.2,44.99,,,3616.0,84.57,0.3028,0.2859,0.1674,0.10715,0.05655,2.292,0.718,66.53,116.55,253.8,423.7,162.5,7.29,1297.0,0.436,,,2345.0,384.0,4906.0,,,,135.8,,567.8,1.796,414.0,14150.0,80.75,63.7,23.795,235.86,204.43,9.5,518.0,,380.0,,24.2,40.385,,,310.0,,,720.0,600.0,0.00465,0.2835,59.12,151800.0,,0.665,2.497,403.0,1.74,1.396,,,17200.0,0.035185,,,,0.272
2019-05-23,9.17,90.74,89.78,4.94,234.5,,1938.0,1736.5,480.0,56.19,5.947,996.0,,,,,,,0.176,6.5,,,208.86,1604.0,,13520.0,,0.541,4.0055,38.09,,0.3,56.0,,5275.0,101.0,675.4,44.2,,,3552.0,83.9,0.3026,0.2854,0.1688,0.1073,0.05665,2.27,0.7115,63.7,112.4,258.65,419.1,160.6,7.26,1302.0,0.4425,,,2363.0,381.5,4972.0,,,,134.2,,565.0,1.774,417.05,14100.0,78.74,62.4,22.905,229.3,200.9,9.47,496.2,,376.0,,24.18,40.46,,,319.5,,,708.0,583.0,0.00466,0.2885,58.32,152300.0,,0.66,2.49,403.7,1.768,1.356,,,17200.0,0.03875,,,,0.272
2019-05-24,9.2,91.0,90.13,4.951,232.5,,1944.0,1730.5,485.0,55.98,5.974,998.2,,,,,,,0.1775,6.25,,,204.5,1600.5,,13602.0,,0.5466,4.075,37.0,,0.3,56.0,,5240.0,101.15,681.6,43.9,,,3565.0,83.59,0.3024,0.2873,0.168,0.1075,0.0567,2.261,0.711,63.71,112.55,256.7,423.2,164.0,7.225,1291.4,0.455,,,2372.0,386.2,4985.0,,,,134.06,,572.2,1.808,423.0,14350.0,79.84,62.3,24.1,234.45,205.59,9.49,513.0,,375.0,,24.365,40.56,,,328.5,,,696.8,579.0,0.00475,0.2865,58.6,160400.0,,0.6525,2.496,401.8,1.838,1.34,,,17240.0,0.0372,,,,0.2675
2019-05-27,9.241,91.2,90.19,4.968,224.5,,1956.0,1728.5,483.0,55.98,5.982,1002.2,,,,,,,0.1751,6.25,,,206.2,1604.5,,13710.0,,0.541,4.075,37.24,,0.3,55.8,,5220.0,102.3,680.8,44.215,,,3615.0,84.3,0.3004,0.2855,0.1692,0.1063,0.057,2.2735,0.72,63.8,111.4,258.2,421.0,164.86,7.25,1317.2,0.449,,,2373.0,387.4,4985.5,,,,135.2,,575.0,1.794,425.4,13800.0,81.33,62.25,24.2,236.0,207.01,9.5,517.0,,374.7,,24.37,40.535,,,338.5,,,695.3,576.0,0.00475,0.282,59.4,157850.0,,0.6575,2.499,401.2,1.794,1.35,,,17400.0,0.03761,,,,0.265
2019-05-28,9.216,90.68,89.37,4.925,230.0,,1954.0,1721.0,479.0,55.59,6.145,1029.8,,,,,,,0.1754,6.33,,,203.13,1603.0,,13640.0,,0.542,4.0985,39.5,,0.3,54.3,,5100.0,102.25,682.2,44.83,,,3630.0,83.5,0.301,0.285,0.18,0.1057,0.05955,2.275,0.7205,63.89,111.15,255.05,410.2,171.5,7.22,1306.0,0.451,,,2383.0,387.6,4970.0,,,,138.0,,557.2,1.82,431.8,14100.0,77.54,61.5,24.375,233.19,206.0,9.54,503.6,,368.0,,24.46,40.57,,,329.0,,,702.8,575.0,0.00467,0.28,59.1,157100.0,,0.652,2.498,406.8,1.74,1.334,,,17520.0,0.036535,,,,0.2615
2019-05-29,9.195,91.12,88.05,4.971,230.0,,1955.5,1715.0,474.0,55.55,5.995,1039.0,,,,,,,0.1744,6.39,,,207.14,1605.5,,13708.0,,0.5398,4.0995,39.05,,0.3,54.7,,5240.0,103.05,684.0,44.835,,,3670.0,84.3,0.2996,0.2845,0.1784,0.1061,0.0603,2.282,0.718,63.18,111.2,256.9,420.8,170.78,7.26,1307.4,0.4527,,,2425.0,389.6,5053.0,,,,136.18,,568.0,1.884,437.0,14200.0,77.21,60.75,24.23,233.4,205.73,9.55,509.6,,370.5,,24.73,40.945,,,324.5,,,725.9,577.3,0.00466,0.277,58.7,158800.0,,0.66,2.499,401.8,1.748,1.344,,,17500.0,0.0368,,,,0.265
2019-05-30,9.19,90.42,87.79,4.94,230.0,,1965.0,1719.5,477.0,55.41,5.98,1048.2,,,,,,,0.17594,6.3,,,213.1,1615.0,,13700.0,,0.5376,3.9695,38.15,,0.3,54.9,,5230.0,103.35,689.0,44.675,,,3673.5,84.75,0.2994,0.2836,0.1786,0.10685,0.0612,2.277,0.7275,62.1,112.5,258.25,419.0,172.88,7.255,1308.0,0.454,,,2455.0,389.9,5075.0,,,,135.4,,565.0,1.852,439.0,14050.0,77.48,60.95,24.185,232.75,205.75,9.53,513.0,,374.0,,24.99,40.7,,,319.5,,,754.1,593.0,0.00466,0.2815,58.5,162100.0,,0.639,2.499,403.0,1.748,1.346,,,17600.0,0.0367,,,,0.2655
2019-05-31,9.02,93.8,88.15,4.999,228.5,,1948.0,1710.5,480.0,55.0,5.96,1036.4,,,,,,,0.17268,6.29,,,215.1,1613.0,,13718.0,,0.5399,4.014,37.48,,0.3,54.4,,5268.5,103.7,693.2,44.655,,,3738.5,84.75,0.2964,0.2839,0.1762,0.10745,0.0602,2.294,0.7295,61.4,112.75,255.8,424.4,172.32,7.35,1323.0,0.4549,,,2469.0,368.4,5170.5,,,,135.8,,570.0,1.89,433.0,14300.0,76.99,60.65,23.7,233.24,205.51,9.68,505.8,,372.6,,24.94,40.465,,,321.5,,,748.5,584.4,0.00465,0.281,59.0,161350.0,,0.6395,2.491,403.5,1.72,1.318,,,16920.0,0.036705,,,,0.26
2019-06-03,9.145,96.8,88.62,5.003,223.0,,1953.5,1714.0,478.0,54.46,5.97,1040.0,,,,,,,0.17462,6.36,,,235.51,1637.0,,13770.0,,0.54,3.9995,37.29,,0.301,54.9,,5254.5,103.95,685.0,44.845,,,3850.0,84.82,0.2956,0.2821,0.1746,0.10785,0.0598,2.29,0.7215,61.45,110.85,258.8,423.6,173.0,7.4,1321.0,0.454,,,2478.0,366.2,5244.0,,,,135.0,,574.0,1.926,438.9,14300.0,76.9,60.75,23.465,239.95,211.3,9.65,505.8,,370.4,,25.115,40.83,,,319.5,,,759.9,584.9,0.00465,0.283,59.48,160000.0,,0.644,2.493,402.0,1.6,1.288,,,16840.0,0.03698,,,,0.257
2019-06-04,9.183,96.34,89.78,4.986,224.5,,1957.0,1719.5,478.0,54.28,5.975,1043.8,,,,,,,0.179,6.38,,,230.16,1622.0,,13796.0,,0.541,3.935,36.99,,0.301,54.5,,5170.0,104.4,690.6,44.62,,,3860.0,85.98,0.2982,0.2823,0.1742,0.107,0.0617,2.303,0.72,61.5,114.0,259.65,426.0,172.24,7.36,1296.0,0.4527,,,2452.0,370.8,5269.5,,,,134.5,,582.6,1.922,435.0,14250.0,77.32,60.8,23.89,236.0,209.21,9.6,511.4,,367.0,,25.07,40.65,,,306.0,,,766.9,603.1,0.00464,0.2765,60.3,159400.0,,0.645,2.5,401.7,1.52,1.27,,,16760.0,0.03718,,,,0.257
2019-06-05,9.1,96.1,89.0,5.016,223.5,,1959.5,1717.0,472.0,54.1,5.975,1033.4,,,,,,,0.1765,6.32,,,230.01,1624.0,,13772.0,,0.543,4.0595,36.96,,0.303,54.7,,5103.0,104.55,698.0,44.65,,,3853.0,85.56,0.2998,0.2809,0.1748,0.1074,0.061,2.293,0.719,62.1,114.0,259.2,425.6,170.54,7.38,1279.0,0.4569,,,2451.0,367.1,5323.0,,,,135.48,,575.4,1.886,426.2,14250.0,76.86,60.6,23.705,239.0,211.0,9.65,518.0,,368.3,,25.205,40.605,,,308.0,,,755.7,591.5,0.00464,0.273,60.26,158700.0,,0.659,2.5,404.2,1.576,1.244,,,16760.0,0.0387,,,,0.2555
2019-06-06,9.258,96.02,89.15,5.021,222.0,,1964.0,1725.0,468.0,54.2,5.988,1048.8,,,,,,,0.17828,6.4,,,231.45,1634.0,,13850.0,,0.5585,4.125,36.94,,0.303,55.2,,5156.5,104.9,704.2,45.25,,,3839.5,86.58,0.3006,0.2866,0.1756,0.108,0.0608,2.2975,0.7255,65.3,115.4,262.95,425.8,173.66,7.395,1293.0,0.471,,,2448.0,371.0,5326.0,,,,135.8,,594.0,1.95,422.9,14350.0,78.18,61.3,24.005,244.89,216.33,9.8,505.0,,369.5,,25.26,40.69,,,306.5,,,758.6,594.8,0.0046,0.2845,63.0,160700.0,,0.6555,2.5,404.4,1.602,1.244,,,16800.0,0.03897,,,,0.2595
2019-06-07,9.23,95.86,88.8,5.067,222.0,,1974.5,1734.5,470.0,51.13,5.98,1050.0,,,,,,,0.18236,6.45,,,230.5,1664.5,,13802.0,,0.5719,4.1,37.06,,0.303,54.6,,5133.0,105.0,715.2,45.6,,,3820.0,87.55,0.291,0.2919,0.1758,0.09585,0.0622,2.2955,0.7285,65.32,115.45,263.15,425.5,172.52,7.42,1295.2,0.4769,,,2405.0,370.6,5460.0,,,,137.28,,589.8,1.948,419.55,14350.0,78.2,61.35,24.01,248.28,219.6,9.86,497.0,,369.45,,25.2,40.59,,,309.0,,,753.6,595.2,0.00453,0.275,62.14,161650.0,,0.651,2.5,402.6,1.6,1.37,,,16580.0,0.039,,,,0.2635
2019-06-10,9.235,95.4,89.18,5.0,223.0,,1996.5,1769.5,461.0,51.01,5.973,1060.0,,,,,,,0.18448,6.36,,,232.1,1658.5,,13852.0,,0.5927,4.089,36.91,,0.309,54.0,,5181.0,106.15,715.0,45.435,,,3797.0,89.24,0.289,0.296,0.1816,0.0954,0.0621,2.2985,0.7295,64.08,114.5,264.75,426.4,173.22,7.46,1298.4,0.487,,,2399.0,368.9,5485.0,,,,137.32,,588.6,1.982,422.0,14350.0,78.05,61.15,24.15,249.0,220.1,9.85,499.8,,368.1,,25.08,40.845,,,314.0,,,759.4,600.4,0.00455,0.2845,61.84,160200.0,,0.6565,2.5,403.4,1.784,1.406,,,16640.0,0.03945,,,,0.2575
2019-06-11,9.3,95.6,88.91,5.019,224.5,,1999.0,1759.0,463.0,50.85,5.976,1084.8,,,,,,,0.1832,6.4,,,234.86,1642.0,,14304.0,,0.5826,4.265,37.0,,0.306,54.4,,5237.0,108.0,728.8,46.05,,,3781.0,89.55,0.2868,0.2965,0.18,0.0948,0.0629,2.318,0.7495,66.34,115.25,269.95,425.3,178.02,7.5,1320.0,0.483,,,2423.0,368.9,5576.0,,,,137.24,,601.2,2.074,422.9,14350.0,78.02,61.35,25.39,235.89,206.71,9.85,491.0,,379.0,,25.39,41.525,,,313.0,,,777.4,608.4,0.00452,0.282,62.0,164200.0,,0.64,2.5,399.7,1.822,1.454,,,16820.0,0.04,,,,0.262
